Loyalty_Number,Customer_Name,Loyalty_Tier,Loyalty_Discount
1007470,"haugg, gabriele",Silver,10%
1007479,"musto, isabelita",Sliver,10%
1007486,"grigaut, eryn",Silver,10%
1007488,"smidmor, gav",Silver,10%
1007489,"faithfull, mischa",silver,10%
1007497,"kitching, reyna",silver,10%
1007501,"bibby, nadeen",silver,10%
1007506,"vosper, alix",silver,10%
1007507,"curado, sherwood",Silver,10%
1007508,"hackwell, berkley",silver,10%
1007509,"llorente, desiri",Silver,10%
1007510,"jackling, calvin",Silver,10%
1007512,"deegan, man",Sliver,10%
1007514,"toop, tracie",Sliver,10%
1007517,"arnholdt, hali",Silver,10%
1007525,"arndtsen, lexis",Sliver,10%
1007530,"hazlewood, joice",Silver,10%
1007531,"hedley, paige",Silver,10%
1007541,"kloser, skyler",Silver,10%
1007542,"titheridge, beckie",Silver,10%
1007552,"tipens, cyndy",Silver,10%
1007554,"maroney, elsinore",Silver,10%
1007555,"templeton, hart",Sliver,10%
1007564,"barney, farrand",Silver,10%
1007565,"parres, arty",Silver,10%
1007569,"gerwood, rosetta",Silver,10%
1007577,"leal, colline",Sliver,10%
1007578,"quartley, uriah",Silver,10%
1007580,"barstock, annabel",Silver,10%
1007581,"lenin, bogart",Silver,10%
1007582,"chalfant, weider",Silver,10%
1007584,"mathissen, guntar",Silver,10%
1007597,"de meyer, ginnie",Silver,10%
1007598,"veryard, shannen",Silver,10%
1007599,"pillans, roda",Silver,10%
1007600,"measen, masha",Silver,10%
1007604,"savile, ebeneser",Silver,10%
1007608,"crix, ramonda",silver,10%
1007611,"wiltshire, kalvin",Silver,10%
1007613,"viveash, erv",Silver,10%
1007615,"pirouet, sherill",Silver,10%
1007616,"kiellor, carina",Silver,10%
1007617,"antham, hoebart",Silver,10%
1007619,"hoyes, adelaida",Silver,10%
1007625,"arnaut, fair",Silver,10%
1007638,"st. quintin, mellisent",silver,10%
1007639,"slot, adrianne",Sliver,10%
1007641,"millbank, gar",Silver,10%
1007642,"mealand, jeannine",Silver,10%
1007644,"betteriss, van",Silver,10%
1007645,"wytchard, pet",Silver,10%
1007646,"anderson, bonnee",Sliver,10%
1007651,"keningham, meara",Sliver,10%
1007656,"treece, jasmine",Silver,10%
1007657,"janko, abbie",Silver,10%
1007663,"downie, basil",Sliver,10%
1007674,"cecely, aldridge",Silver,10%
1007677,"mcquillen, levey",Silver,10%
1007679,"tosdevin, emilia",Sliver,10%
1007680,"escolme, wainwright",Silver,10%
1007702,"manwaring, griffith",silver,10%
1007704,"connerly, lyle",Silver,10%
1007713,"mutlow, jonell",Sliver,10%
1007715,"louder, leoine",Silver,10%
1007723,"geistbeck, mariel",Silver,10%
1007724,"hallitt, granthem",Silver,10%
1007730,"muddiman, laney",Sliver,10%
1007741,"berggren, sada",Silver,10%
1007743,"norkutt, anton",Silver,10%
1007748,"gazzard, chickie",Sliver,10%
1007753,"wimmers, bernard",Silver,10%
1007754,"bortolutti, diena",Silver,10%
1007757,"gunton, brody",Sliver,10%
1007759,"murphey, giff",Silver,10%
1007765,"beavon, godart",Silver,10%
1007766,"collomosse, meggie",Sliver,10%
1007769,"retallick, wilbur",Silver,10%
1007770,"monget, buddy",Sliver,10%
1007771,"silverlock, winfield",Sliver,10%
1007773,"rassell, bobbe",Silver,10%
1007774,"valois, raddie",Silver,10%
1007776,"collar, sandor",Silver,10%
1007777,"timlin, aldridge",Silver,10%
1007792,"triplett, johny",Sliver,10%
1007794,"dominey, cissy",Silver,10%
1007797,"heenan, flem",Sliver,10%
1007800,"chasmer, florina",Silver,10%
1007803,"pate, chandal",Silver,10%
1007804,"goforth, richart",silver,10%
1007811,"housden, fredra",Silver,10%
1007814,"gascard, lyman",Sliver,10%
1007815,"romanet, lyn",Silver,10%
1007820,"corzon, bryn",Silver,10%
1007821,"flowers, dalis",silver,10%
1007828,"glassford, orton",Silver,10%
1007838,"kapelhof, erna",Silver,10%
1007843,"passion, virgilio",Silver,10%
1007853,"ferronel, hurlee",Silver,10%
1007866,"kingh, fina",Silver,10%
1007881,"ecob, toddie",Silver,10%
1007893,"winterson, kaleena",Silver,10%
1007895,"ginman, dierdre",Sliver,10%
1007897,"carlisso, lombard",Silver,10%
1007900,"misk, lanie",Sliver,10%
1007904,"longstreet, greer",silver,10%
1007908,"zeale, britt",Silver,10%
1007914,"oulet, diandra",Silver,10%
1007917,"caress, stacie",Silver,10%
1007919,"briand, micheline",Silver,10%
1007920,"antcliff, sibylla",Silver,10%
1007923,"shakesby, ximenes",Sliver,10%
1007924,"klima, ashby",Silver,10%
1007925,"mundle, jessamine",Silver,10%
1007926,"tummasutti, melisent",Sliver,10%
1007929,"vauter, edie",Sliver,10%
1007930,"clouter, karlan",Silver,10%
1007934,"calderwood, marga",Silver,10%
1007937,"ratnage, alonso",Silver,10%
1007946,"mell, baillie",Silver,10%
1007948,"malinowski, victoir",silver,10%
1007951,"lippatt, zollie",Silver,10%
1007955,"mullane, eartha",Silver,10%
1007957,"donaway, quincey",silver,10%
1007963,"paladino, tremaine",Silver,10%
1007964,"tench, romeo",Silver,10%
1007966,"fisby, timmi",Sliver,10%
1007968,"giscken, deana",Sliver,10%
1007971,"box, julia",Sliver,10%
1007978,"honnicott, anstice",Silver,10%
1007983,"leidl, baird",Silver,10%
1007987,"shea, randa",Silver,10%
1007990,"acors, arleen",Silver,10%
1007995,"dannel, bil",Silver,10%
1008000,"napolitano, winthrop",Silver,10%
1008003,"beardow, venita",Silver,10%
1008009,"ponde, lamar",Silver,10%
1008027,"st ange, amalee",Silver,10%
1008032,"flockhart, dolli",Silver,10%
1008033,"macshane, lonnie",Silver,10%
1008034,"aven, andriana",Silver,10%
1008044,"stemp, morgun",Silver,10%
1008052,"rao, ariel",Silver,10%
1008054,"crittal, erl",Silver,10%
1008055,"blazey, berny",Silver,10%
1008059,"dinsell, chrissy",Sliver,10%
1008060,"isherwood, michel",Silver,10%
1008071,"shearwood, eryn",Silver,10%
1008073,"charley, xever",Silver,10%
1008074,"fidgett, grady",Silver,10%
1008084,"gillease, carita",Silver,10%
1008086,"brameld, lesli",Sliver,10%
1008088,"brockley, barbra",Silver,10%
1008092,"ivasyushkin, felic",Sliver,10%
1008093,"chaytor, holly",Silver,10%
1008100,"mcavin, stephani",Silver,10%
1008107,"soff, adella",silver,10%
1008111,"cranage, janey",Sliver,10%
1008113,"throssell, barbe",Silver,10%
1008115,"brockley, becky",Silver,10%
1008118,"croose, deeyn",Sliver,10%
1008125,"streetfield, hilly",Silver,10%
1008129,"kinsey, kylie",Silver,10%
1008136,"broadwell, tommie",Silver,10%
1008139,"prozillo, abeu",Silver,10%
1008141,"schubert, michelle",Silver,10%
1008146,"braisted, emerson",Sliver,10%
1008149,"frankema, chic",Silver,10%
1008151,"tompsett, sampson",Silver,10%
1008159,"shanley, haskell",Silver,10%
1008165,"walsham, audi",Silver,10%
1008183,"rooksby, anne-corinne",Silver,10%
1008191,"denis, cort",Silver,10%
1008194,"bush, sybyl",Silver,10%
1008198,"bernardo, hynda",Silver,10%
1008204,"pledge, angelina",Silver,10%
1008205,"letixier, shari",Silver,10%
1008206,"sterricker, giorgia",Silver,10%
1008212,"carillo, ivie",Silver,10%
1008219,"stratz, zuzana",Silver,10%
1008227,"macrae, raina",Sliver,10%
1008229,"mccallam, winonah",Silver,10%
1008231,"brunskill, retha",Sliver,10%
1008238,"barfitt, danny",Sliver,10%
1008240,"caldecot, rosemonde",Silver,10%
1008245,"o'brogan, vera",Sliver,10%
1008246,"munnis, kipper",Silver,10%
1008248,"palumbo, emlyn",Silver,10%
1008251,"tapley, adolphe",Sliver,10%
1008255,"hysom, velvet",Silver,10%
1008257,"brignell, clem",Silver,10%
1008265,"mcsporon, nada",Silver,10%
1008266,"crutchley, darrel",Silver,10%
1008269,"benka, herschel",silver,10%
1008270,"kittless, sheff",Silver,10%
1008279,"inge, rudolf",Sliver,10%
1008280,"mingaye, borg",Silver,10%
1008281,"campos, dulcine",Silver,10%
1008284,"bruntje, auroora",Silver,10%
1008289,"teague, fair",Silver,10%
1008294,"scain, hettie",Silver,10%
1008302,"thormwell, vernon",Silver,10%
1008304,"metzel, elbertine",Sliver,10%
1008309,"vanin, tammie",Silver,10%
1008312,"kubecka, lorettalorna",Sliver,10%
1008314,"rigate, august",Silver,10%
1008321,"barradell, matti",Sliver,10%
1008322,"scarlon, caril",Sliver,10%
1008323,"blakeley, robinet",Silver,10%
1008324,"begwell, gennifer",Silver,10%
1008325,"garmons, melania",Silver,10%
1008326,"breedy, mead",Sliver,10%
1008334,"sleeny, vally",silver,10%
1008338,"roblou, cornall",Sliver,10%
1008339,"duns, colman",Sliver,10%
1008341,"giannoni, janka",Silver,10%
1008342,"chilles, belle",Silver,10%
1008348,"paffitt, marja",Silver,10%
1008353,"kirwood, bryna",Silver,10%
1008354,"feldstern, georgiana",Silver,10%
1008357,"chasmer, rebekkah",Silver,10%
1008361,"dennitts, adrianna",silver,10%
1008365,"strike, winna",Sliver,10%
1008370,"trigg, georg",Silver,10%
1008371,"rosbrough, boote",Silver,10%
1008375,"girvin, dayle",Silver,10%
1008381,"hynard, laney",Silver,10%
1008391,"klassmann, vernen",Silver,10%
1008395,"finlayson, annecorinne",Silver,10%
1008396,"groll, lief",Silver,10%
1008399,"dunniom, kerrin",Silver,10%
1008406,"callaghan, simona",Sliver,10%
1008416,"westbury, gawain",Silver,10%
1008419,"luckhurst, arv",Silver,10%
1008426,"yanyshev, lovell",Silver,10%
1008437,"maddie, solomon",Sliver,10%
1008439,"golds, corrinne",silver,10%
1008440,"moyes, andria",silver,10%
1008441,"beades, sidoney",Silver,10%
1008442,"bownde, ardis",Silver,10%
1008449,"gray, zolly",Sliver,10%
1008453,"print, margy",Silver,10%
1008457,"dellar, phillipp",Sliver,10%
1008460,"everiss, kurtis",Sliver,10%
1008463,"leheude, jessie",Sliver,10%
1008469,"gaiford, linnell",Silver,10%
1008476,"tallow, ree",Silver,10%
1008486,"milland, cherri",Silver,10%
1008487,"kopec, enrico",Silver,10%
1008490,"douberday, stevena",Silver,10%
1008494,"wilsee, olivero",Silver,10%
1008499,"loosemore, ches",Sliver,10%
1008500,"korfmann, welbie",Silver,10%
1008501,"adamsen, rory",Silver,10%
1008503,"simmonds, isaak",Sliver,10%
1008506,"grennan, tudor",Silver,10%
1008507,"pimerick, lettie",Silver,10%
1008508,"haughan, seka",Silver,10%
1008511,"jenckes, dorothy",Sliver,10%
1008512,"pettigrew, gordy",Sliver,10%
1008513,"covington, kitty",Silver,10%
1008515,"salerno, matthias",Sliver,10%
1008517,"sheaber, johnnie",Silver,10%
1008524,"woodyatt, faustine",Silver,10%
1008537,"shurrock, bernita",Silver,10%
1008546,"kelbie, lila",silver,10%
1008551,"beaulieu, amery",Silver,10%
1008552,"churching, thekla",Sliver,10%
1008560,"jelleman, damon",Silver,10%
1008562,"lackey, essa",Silver,10%
1008563,"wendover, angel",Silver,10%
1008566,"grinnov, berthe",Silver,10%
1008567,"croke, esra",Silver,10%
1008568,"taylo, eliot",Silver,10%
1008570,"broschek, sukey",Silver,10%
1008575,"inkster, vicki",Sliver,10%
1008581,"piscopello, herculie",Silver,10%
1008586,"skep, benedetta",Silver,10%
1008590,"tincey, dick",Silver,10%
1008593,"puig, sheilakathryn",Silver,10%
1008599,"whyard, karil",silver,10%
1008601,"ruffy, alexander",silver,10%
1008610,"hevey, rafaela",Silver,10%
1008620,"cruess, hank",Sliver,10%
1008622,"cassella, rhetta",Sliver,10%
1008624,"macadam, sidney",Silver,10%
1008626,"ceschini, keefer",silver,10%
1008633,"marrill, minette",Silver,10%
1008640,"roantree, valene",Silver,10%
1008646,"ferraraccio, tildi",Silver,10%
1008651,"staggs, arley",Sliver,10%
1008656,"palfree, arri",Silver,10%
1008663,"hacquard, gaspar",silver,10%
1008664,"challicum, ikey",Sliver,10%
1008667,"jeandin, rudolfo",Silver,10%
1008670,"phillcock, jonathon",Silver,10%
1008678,"gruczka, debby",Silver,10%
1008682,"mobius, nathalia",Silver,10%
1008686,"sorey, hilarius",Sliver,10%
1008690,"lawles, germain",Silver,10%
1008692,"pfertner, gladi",Silver,10%
1008725,"praundlin, reta",Silver,10%
1008727,"toleman, odelle",Silver,10%
1008730,"cotton, gwenette",silver,10%
1008732,"carp, kirsti",Sliver,10%
1008734,"binnall, andrew",Silver,10%
1008735,"scintsbury, netti",silver,10%
1008737,"clayworth, moreen",Silver,10%
1008745,"bowles, heinrick",Silver,10%
1008751,"crumly, timothy",Silver,10%
1008768,"robertis, cullen",Silver,10%
1008769,"addionizio, austin",Silver,10%
1008774,"brideau, hilarius",Silver,10%
1008782,"gilhespy, carlo",Sliver,10%
1008787,"dibner, elijah",Silver,10%
1008800,"halleybone, lura",Sliver,10%
1008808,"jurzyk, ira",Silver,10%
1008809,"bustard, rolph",silver,10%
1008813,"retallick, clyve",Silver,10%
1008815,"tremblot, waite",Silver,10%
1008818,"hause, ashli",Sliver,10%
1008822,"fidele, corbet",Silver,10%
1008824,"lannen, ariel",Silver,10%
1008826,"nund, duane",silver,10%
1008829,"tabbitt, glenden",Silver,10%
1008836,"mc queen, riki",Silver,10%
1008840,"bugler, regan",Sliver,10%
1008841,"casswell, brennen",Silver,10%
1008844,"hurdle, steffane",Sliver,10%
1008846,"darby, marisa",Silver,10%
1008856,"feltoe, luella",Sliver,10%
1008857,"boaler, chlo",Silver,10%
1008859,"brailsford, waiter",Silver,10%
1008860,"knipe, rouvin",Sliver,10%
1008861,"pendall, fairleigh",Silver,10%
1008862,"lippini, orelia",Silver,10%
1008865,"sleeford, marv",Silver,10%
1008870,"coonan, elisha",silver,10%
1008873,"wraight, darcie",silver,10%
1008874,"moscrop, corie",Sliver,10%
1008890,"corfield, hervey",Silver,10%
1008901,"ducker, sheba",Silver,10%
1008917,"naris, wilden",Silver,10%
1008920,"adnett, editha",Silver,10%
1008921,"klimentyonok, ines",Silver,10%
1008922,"bollini, gabriell",Silver,10%
1008925,"beauchamp, minetta",Silver,10%
1008928,"sighard, gearard",Sliver,10%
1008929,"juckes, selie",Sliver,10%
1008933,"grund, marietta",Sliver,10%
1008940,"woodburne, else",Silver,10%
1008943,"lamas, armin",Silver,10%
1008955,"bryson, nathanil",Silver,10%
1008956,"ksandra, bayard",Silver,10%
1008970,"mcglaughn, claudetta",silver,10%
1008971,"lauks, barri",Silver,10%
1008975,"barthelemy, rosina",Silver,10%
1008978,"pitchford, gayelord",Silver,10%
1008982,"balsellie, borden",Silver,10%
1009003,"huggon, carver",Silver,10%
1009008,"pottage, masha",Silver,10%
1009015,"lebourn, karl",Silver,10%
1009023,"mildmott, lorant",Silver,10%
1009025,"avrahamov, lucho",Silver,10%
1009026,"brumwell, hazel",Silver,10%
1009027,"arber, damiano",Silver,10%
1009038,"berwick, cecil",silver,10%
1009043,"cowland, ellissa",Sliver,10%
1009058,"ferras, ruperta",Sliver,10%
1009061,"adshead, gelya",Silver,10%
1009071,"pidgley, louis",Silver,10%
1009073,"yeandel, darlleen",Silver,10%
1009075,"nestor, tabbatha",Silver,10%
1009079,"boyet, monty",Silver,10%
1009081,"pitney, ayn",Silver,10%
1009090,"gopsall, iolande",Silver,10%
1009092,"matterson, skelly",Sliver,10%
1009093,"mercik, olia",Silver,10%
1009096,"couch, clarie",Silver,10%
1009097,"skryne, pennie",Silver,10%
1009098,"reuss, cyrillus",Sliver,10%
1009099,"daymont, bernice",Silver,10%
1009100,"crighton, marylynne",Silver,10%
1009106,"doyle, shaughn",Silver,10%
1009107,"follis, jerrilee",Silver,10%
1009108,"terry, candida",Silver,10%
1009109,"tieman, marta",Silver,10%
1009116,"adshede, josh",Silver,10%
1009118,"sayburn, fidela",Silver,10%
1009125,"gierardi, marketa",silver,10%
1009139,"pobjoy, neron",Silver,10%
1009142,"blakeden, corey",Silver,10%
1009143,"mccooke, dasie",Silver,10%
1009149,"blanchet, darleen",Silver,10%
1009151,"dawton, dallis",Silver,10%
1009152,"robertet, coral",Silver,10%
1009153,"hulance, grantley",Silver,10%
1009156,"pladen, morgan",Sliver,10%
1009159,"ogilvie, amity",Sliver,10%
1009161,"rollin, darnall",Silver,10%
1009163,"hellcat, mahmoud",Silver,10%
1009165,"townshend, eachelle",Silver,10%
1009174,"cotta, jordain",Silver,10%
1009185,"sallinger, willard",Silver,10%
1009187,"iacobassi, del",Silver,10%
1009191,"strute, wylie",Silver,10%
1009192,"taborre, roma",Silver,10%
1009194,"grieg, teddy",Silver,10%
1009204,"brundall, berty",Silver,10%
1009205,"schoolfield, evered",Silver,10%
1009207,"hrihorovich, lilah",Silver,10%
1009220,"squires, dominik",Sliver,10%
1009223,"veschambes, peyter",Silver,10%
1009224,"engall, rock",Silver,10%
1009227,"gilbard, ninnetta",Silver,10%
1009228,"enrigo, cathy",Silver,10%
1009229,"macaskie, guinevere",silver,10%
1009238,"gerrett, phyllys",Silver,10%
1009240,"lenham, ramsey",Sliver,10%
1009253,"yude, enrichetta",Silver,10%
1009255,"jiruca, malvina",Silver,10%
1009260,"joinsey, allegra",silver,10%
1009267,"corse, jonie",Sliver,10%
1009268,"jerrim, veda",silver,10%
1009269,"tigwell, ruggiero",Sliver,10%
1009273,"folger, carver",Silver,10%
1009274,"crinidge, herby",Silver,10%
1009276,"callaway, fransisco",Silver,10%
1009277,"bonds, tedra",silver,10%
1009278,"daffern, angelia",silver,10%
1009279,"coulbeck, aviva",Silver,10%
1009286,"obbard, evanne",Sliver,10%
1009296,"cassedy, mureil",Sliver,10%
1009300,"castro, eddie",Silver,10%
1009302,"joska, regina",Silver,10%
1009303,"mcneely, torre",Silver,10%
1009304,"mciver, susanna",Silver,10%
1009305,"gregoratti, jourdan",Silver,10%
1009308,"mackiewicz, bryna",Silver,10%
1009316,"cunnell, marjie",silver,10%
1009331,"taylo, carole",Silver,10%
1009332,"wisdish, carri",silver,10%
1009340,"fetherston, frankie",Silver,10%
1009341,"posselwhite, rana",Sliver,10%
1009343,"dechelle, keven",Silver,10%
1009346,"ghiotto, myrtice",Silver,10%
1009361,"moncur, liana",Silver,10%
1009364,"suggitt, tiffani",Sliver,10%
1009371,"perico, levi",Sliver,10%
1009378,"leys, clerc",Silver,10%
1009381,"copplestone, sigfried",Silver,10%
1009385,"libbe, alfonso",Silver,10%
1009389,"newarte, connie",Sliver,10%
1009398,"kenforth, melinda",Silver,10%
1009404,"bryde, arlene",Silver,10%
1009405,"minchinden, madalena",Sliver,10%
1009406,"verrell, cale",silver,10%
1009408,"redan, lu",Silver,10%
1009412,"grastye, kimbra",Sliver,10%
1009427,"harbar, calypso",Silver,10%
1009436,"kaplin, kristine",Silver,10%
1009439,"haill, gnni",Silver,10%
1009444,"stather, wynny",silver,10%
1009453,"trorey, clyde",Sliver,10%
1009454,"hounsome, yolanthe",Silver,10%
1009456,"lippi, tania",Silver,10%
1009462,"waterworth, leola",Silver,10%
1009467,"pickerell, shalom",Silver,10%
1009469,"wych, damon",Silver,10%
1009471,"arnaudon, bryna",Silver,10%
1009476,"neem, michael",Sliver,10%
1009479,"kulas, boony",Silver,10%
1009484,"stark, jennilee",Silver,10%
1009485,"garie, anjanette",Silver,10%
1009488,"whittle, hamilton",Sliver,10%
1009489,"leverette, ab",Silver,10%
1009493,"maha, nanci",Sliver,10%
1009494,"kobiera, michelle",Silver,10%
1009496,"macelharge, moritz",Silver,10%
1009500,"claricoates, bobette",Silver,10%
1009501,"formigli, christiane",Silver,10%
1009503,"suttle, mordecai",Silver,10%
1009508,"rivlin, antonin",Silver,10%
1009510,"thripp, donnamarie",Silver,10%
1009512,"bricksey, junette",Silver,10%
1009518,"mcbrearty, godfree",Silver,10%
1009520,"relf, zilvia",Sliver,10%
1009521,"reston, corbie",Silver,10%
1009522,"cawdell, sandor",Sliver,10%
1009523,"bedell, jorry",Sliver,10%
1009524,"kenyon, electra",Silver,10%
1009530,"mcgoogan, ryon",Silver,10%
1009545,"tames, addie",Silver,10%
1009547,"pearson, allina",Silver,10%
1009550,"brazelton, noelyn",Silver,10%
1009551,"garthland, amelie",Sliver,10%
1009559,"ethridge, ailis",Silver,10%
1009560,"tofful, kaye",Sliver,10%
1009562,"kadar, amity",Sliver,10%
1009564,"derill, akim",silver,10%
1009570,"de malchar, balduin",Silver,10%
1009572,"fettiplace, neil",Silver,10%
1009585,"matthias, estell",Silver,10%
1009588,"ragat, kacy",Sliver,10%
1009589,"abys, gretna",Sliver,10%
1009597,"castano, claude",Silver,10%
1009598,"kirsop, lorene",Silver,10%
1009601,"gerner, faina",Sliver,10%
1009602,"bolduc, zea",Silver,10%
1009608,"haet, janeen",Silver,10%
1009611,"abrahamian, julia",Silver,10%
1009625,"pennicott, graham",silver,10%
1009639,"levey, therine",Sliver,10%
1009641,"kingsbury, ches",Silver,10%
1009651,"overstone, shannan",Silver,10%
1009654,"hubbold, oralia",Silver,10%
1009658,"o'lennachain, ximenez",Silver,10%
1009665,"killiner, donna",Silver,10%
1009668,"mound, bonnibelle",Silver,10%
1009669,"chuter, siana",Sliver,10%
1009671,"kelsow, antonella",Sliver,10%
1009673,"stranahan, boycey",Silver,10%
1009675,"fairholme, anthe",Sliver,10%
1009676,"tibbotts, loni",Sliver,10%
1009677,"alvares, benedetto",Silver,10%
1009680,"hiland, eddi",silver,10%
1009685,"fairham, tara",Silver,10%
1009690,"orridge, dyana",Silver,10%
1009694,"filgate, hermia",silver,10%
1009702,"ayres, byran",Silver,10%
1009708,"creer, evy",Silver,10%
1009713,"deuss, jemie",Silver,10%
1009725,"pautard, ruby",Sliver,10%
1009731,"de andisie, ilaire",Silver,10%
1009738,"klaessen, hall",Silver,10%
1009743,"rogliero, kikelia",Sliver,10%
